AREA,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,PARK_FACIL,BUILDTYPE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,SALES_PRICE,SALE_YEAR,SALE_MONTH,BUILD_YEAR,BUILD_AGE
7,1973.0,91.0,3.0,2.0,5.0,0,1,2.1,3.0,3.6,2.96,322667.0,152370.0,8962970.0,2004,11,1958,46
1,1558.0,168.0,1.0,1.0,4.0,0,1,2.9,4.7,4.0,3.79,411987.0,140943.0,10841760.0,2013,4,2000,13
7,1702.0,104.0,2.0,1.0,4.0,1,1,4.4,4.6,4.5,4.52,395487.0,202814.0,10140700.0,2005,10,1980,25
5,1781.0,187.0,1.0,1.0,4.0,0,0,2.8,4.2,2.1,2.835,646524.0,89795.0,17959010.0,2014,12,1976,38
5,1538.0,32.0,1.0,1.0,4.0,1,0,4.9,3.4,3.0,3.67,638976.0,212992.0,17749320.0,2010,6,1989,21
7,1906.0,81.0,3.0,2.0,5.0,1,0,4.6,4.0,4.7,4.36,564492.0,215835.0,16602700.0,2011,11,2006,5
1,1782.0,48.0,1.0,1.0,4.0,1,2,3.5,3.1,4.2,3.68,539289.0,179763.0,14980260.0,2014,5,1994,20
0,848.0,46.0,1.0,1.0,3.0,1,0,4.2,3.1,4.3,4.03,413166.0,68861.0,11476830.0,2007,9,1985,22
2,737.0,137.0,1.0,1.0,2.0,1,0,4.9,3.9,3.3,4.02,267181.0,71933.0,10276200.0,2013,3,1997,16
5,1512.0,55.0,1.0,1.0,4.0,1,2,3.5,3.1,2.6,2.995,549504.0,164851.0,13737610.0,2008,5,1998,10
3,1956.0,29.0,3.0,2.0,5.0,1,1,2.9,2.7,3.7,3.16,477705.0,261600.0,11373920.0,2009,12,2003,6
3,1402.0,61.0,2.0,1.0,4.0,0,0,4.9,3.0,2.7,3.45,484166.0,248626.0,13085580.0,2010,12,1991,19
2,779.0,119.0,1.0,1.0,2.0,1,2,2.9,3.8,3.6,3.47,196946.0,106048.0,7574830.0,2009,12,1970,39
1,1625.0,118.0,1.0,1.0,4.0,0,2,2.4,4.6,4.5,3.79,314222.0,84598.0,12085470.0,2007,4,1966,41
1,1724.0,136.0,1.0,1.0,4.0,0,2,4.5,3.9,2.7,3.63,444151.0,160388.0,12337540.0,2007,2,1991,16
3,2277.0,181.0,4.0,2.0,6.0,1,2,2.4,4.6,4.1,3.74,412626.0,226279.0,13310520.0,2010,12,1981,29
5,1692.0,24.0,1.0,1.0,4.0,1,2,4.5,4.8,3.1,3.945,437437.0,164039.0,13669910.0,2012,12,1983,29
2,1184.0,105.0,1.0,1.0,3.0,1,0,3.5,4.3,2.2,3.43,429680.0,166328.0,13860650.0,2007,8,1980,27
4,657.0,63.0,1.0,1.0,2.0,0,2,4.5,4.9,4.7,4.7,112960.0,72878.0,3643875.0,2011,12,1968,43
2,942.0,191.0,1.0,1.0,3.0,0,1,2.2,5.0,4.7,4.07,225230.0,93199.0,7766550.0,2011,10,1994,17
7,1535.0,93.0,2.0,1.0,4.0,1,0,2.7,2.6,2.7,2.66,440567.0,127907.0,14211850.0,2005,3,1965,40
2,966.0,18.0,1.0,1.0,3.0,1,0,4.8,4.0,3.7,4.15,436651.0,79391.0,13231850.0,2013,11,1986,27
4,1294.0,81.0,1.0,1.0,3.0,1,2,4.7,3.5,4.0,4.06,338948.0,155733.0,9160750.0,2010,7,1988,22
3,2042.0,3.0,3.0,2.0,5.0,1,2,4.6,4.7,5.0,4.79,485789.0,165879.0,11848520.0,2010,5,1996,14
0,1110.0,53.0,1.0,1.0,3.0,1,2,2.8,3.2,4.1,3.53,342442.0,94172.0,8561060.0,2011,6,1987,24
2,819.0,77.0,1.0,1.0,3.0,1,1,2.2,3.7,4.4,3.46,268353.0,138242.0,8131900.0,2008,12,1987,21
2,1132.0,10.0,1.0,1.0,3.0,0,0,4.5,3.7,2.7,3.64,411291.0,54839.0,13709700.0,2013,8,1999,14
0,900.0,20.0,1.0,1.0,3.0,1,2,2.9,4.3,2.0,2.73,313982.0,30385.0,10128440.0,2007,8,1971,36
3,2486.0,68.0,4.0,2.0,6.0,1,0,4.8,4.7,2.5,3.85,941567.0,470784.0,19615980.0,2008,6,1989,19
4,896.0,107.0,1.0,1.0,3.0,1,0,3.9,2.9,3.1,3.28,216496.0,74421.0,6765500.0,2012,3,2002,10
7,1749.0,31.0,2.0,1.0,4.0,1,0,2.6,2.5,3.5,2.83,569379.0,323161.0,15388610.0,2009,2,1966,43
2,1252.0,54.0,2.0,1.0,4.0,1,0,3.6,4.5,2.7,3.69,491781.0,223537.0,14902450.0,2007,3,1988,19
2,1234.0,6.0,2.0,1.0,4.0,0,0,2.4,4.7,4.9,4.07,345554.0,55289.0,13822150.0,2012,5,1975,37
3,2306.0,49.0,4.0,2.0,6.0,1,1,3.2,2.2,2.8,2.74,362217.0,203747.0,11319280.0,2011,9,1987,24
2,814.0,126.0,1.0,1.0,3.0,0,2,3.8,2.2,4.0,3.22,293401.0,115582.0,8890930.0,2010,5,1985,25
2,878.0,48.0,1.0,1.0,3.0,0,2,2.8,4.4,3.1,3.53,248653.0,138140.0,9209360.0,2013,11,1995,18
2,1053.0,176.0,1.0,1.0,3.0,0,0,4.5,2.3,2.9,3.14,383305.0,185044.0,13217400.0,2010,1,1990,20
5,1809.0,192.0,2.0,1.0,5.0,0,0,3.9,2.2,3.1,3.115,621070.0,280483.0,20034510.0,2006,10,1993,13
1,1871.0,25.0,2.0,1.0,5.0,0,2,3.6,4.7,2.2,3.315,447127.0,134138.0,14904220.0,2015,1,1983,32
2,802.0,92.0,1.0,1.0,3.0,1,0,2.7,5.0,2.6,3.59,311094.0,145826.0,9721700.0,2011,11,1973,38
2,1191.0,189.0,1.0,1.0,3.0,1,1,4.1,2.9,3.7,3.5,257245.0,69258.0,9894050.0,2011,9,1988,23
0,1025.0,170.0,1.0,1.0,3.0,0,2,4.7,4.8,5.0,4.87,325308.0,32531.0,10843610.0,2007,12,1974,33
3,1392.0,74.0,2.0,1.0,4.0,0,0,2.9,2.9,4.0,3.34,454595.0,196582.0,12286360.0,2011,4,2003,8
3,2499.0,200.0,4.0,2.0,6.0,1,2,4.2,4.2,3.8,4.04,535917.0,334948.0,13397920.0,2010,1,2003,7
4,1290.0,100.0,1.0,1.0,3.0,1,1,5.0,3.2,2.6,3.5,287117.0,165310.0,8700500.0,2010,10,1984,26
1,1760.0,34.0,1.0,1.0,4.0,1,0,2.1,2.2,2.4,2.245,752815.0,345888.0,20346350.0,2015,1,1995,20
2,1279.0,126.0,2.0,1.0,4.0,0,2,3.1,2.9,3.1,3.02,323259.0,127344.0,9795730.0,2012,9,1990,22
2,816.0,183.0,1.0,1.0,3.0,0,0,4.8,2.7,3.4,3.54,320259.0,150122.0,10008100.0,2011,8,1981,30
5,1904.0,141.0,2.0,1.0,5.0,0,0,3.5,3.6,2.2,2.94,604317.0,395932.0,20838520.0,2009,7,1983,26
3,1502.0,193.0,2.0,1.0,4.0,0,0,4.9,4.5,4.7,4.7,466735.0,126145.0,12614460.0,2009,11,1996,13
2,922.0,163.0,1.0,1.0,3.0,1,2,3.3,4.3,3.0,3.61,215866.0,103616.0,8634640.0,2010,3,1996,14
5,1781.0,142.0,1.0,1.0,4.0,0,0,4.8,4.7,5.0,4.865,800231.0,328300.0,20518750.0,2009,6,1999,10
0,645.0,19.0,1.0,1.0,2.0,1,0,4.4,2.7,2.5,3.11,307772.0,61554.0,8793480.0,2010,2,1998,12
2,1142.0,124.0,1.0,1.0,3.0,0,0,2.5,4.6,3.5,3.64,409834.0,102458.0,12807300.0,2013,11,1991,22
5,1674.0,15.0,1.0,1.0,4.0,0,1,4.8,4.3,4.4,4.495,301894.0,166562.0,10410130.0,2013,8,1969,44
0,781.0,164.0,1.0,1.0,2.0,0,0,3.1,4.8,3.5,3.64,435153.0,156209.0,11157780.0,2010,11,1998,12
0,1274.0,166.0,2.0,2.0,4.0,0,2,3.5,3.5,4.2,3.85,298722.0,130691.0,9335050.0,2007,8,1997,10
4,687.0,2.0,1.0,1.0,2.0,0,2,2.0,3.7,3.0,2.91,212891.0,100532.0,5913625.0,2010,8,1992,18
5,1886.0,155.0,2.0,1.0,5.0,0,2,2.2,4.5,4.0,3.585,469477.0,249410.0,14671170.0,2009,9,1987,22
5,1598.0,14.0,1.0,1.0,4.0,1,0,3.9,2.7,3.4,3.375,500603.0,140169.0,20024110.0,2007,4,1974,33
4,593.0,113.0,1.0,1.0,2.0,1,1,3.2,2.3,2.9,2.81,213650.0,51794.0,6474250.0,2012,3,1999,13
1,1815.0,48.0,2.0,1.0,5.0,0,0,5.0,3.4,3.0,3.8,534986.0,178329.0,19814280.0,2013,1,1999,14
4,1121.0,196.0,1.0,1.0,3.0,0,2,4.3,2.9,3.2,3.44,216418.0,64340.0,5849125.0,2009,12,1979,30
2,1182.0,4.0,1.0,1.0,3.0,0,2,2.6,3.7,2.9,3.13,272644.0,141371.0,10097940.0,2009,8,2001,8
1,1864.0,198.0,2.0,1.0,5.0,0,2,2.3,2.6,2.9,2.615,514704.0,141543.0,12867590.0,2010,2,1969,41
3,2125.0,198.0,3.0,2.0,5.0,0,0,2.2,2.7,2.4,2.43,582980.0,416414.0,16656560.0,2011,4,1983,28
2,955.0,175.0,1.0,1.0,3.0,0,1,3.4,4.4,4.7,4.19,263080.0,29231.0,9743700.0,2012,2,2006,6
7,1625.0,2.0,2.0,1.0,4.0,0,0,3.4,4.8,4.5,4.36,466444.0,274379.0,13718940.0,2008,10,1991,17
2,864.0,124.0,1.0,1.0,3.0,1,0,2.5,3.6,2.6,2.97,313916.0,175793.0,12556650.0,2012,3,2005,7
2,1183.0,143.0,1.0,1.0,3.0,1,2,4.8,3.9,3.6,4.08,334527.0,104540.0,10453960.0,2014,12,1999,15
4,938.0,70.0,1.0,1.0,3.0,0,1,2.3,2.2,3.7,2.83,181985.0,113126.0,4918500.0,2011,11,1965,46
4,1040.0,25.0,1.0,1.0,3.0,1,1,3.5,2.7,3.3,3.18,372425.0,114008.0,7600500.0,2009,11,1971,38
2,849.0,21.0,1.0,1.0,3.0,1,0,3.9,2.5,2.2,2.83,314566.0,58253.0,11650600.0,2010,10,1974,36
4,914.0,132.0,1.0,1.0,3.0,1,2,4.4,3.6,3.8,3.92,247456.0,113696.0,6688000.0,2011,5,1988,23
4,1156.0,122.0,1.0,1.0,3.0,1,1,3.1,4.1,2.0,2.96,447388.0,125269.0,8947750.0,2011,5,2002,9
2,830.0,191.0,1.0,1.0,3.0,1,0,3.9,2.3,3.1,3.02,358342.0,162883.0,10858850.0,2014,3,1991,23
3,1655.0,146.0,2.0,1.0,4.0,0,1,4.2,4.4,3.3,3.9,314995.0,127967.0,9843580.0,2010,5,1981,29
3,1693.0,99.0,2.0,1.0,4.0,1,1,3.1,2.1,4.9,3.52,481046.0,180392.0,10021800.0,2009,1,1989,20
2,1014.0,17.0,1.0,1.0,3.0,1,0,2.3,4.0,4.6,3.67,418933.0,117825.0,13091650.0,2007,12,1984,23
2,1148.0,152.0,1.0,1.0,3.0,0,1,4.6,2.8,2.6,3.28,237195.0,32717.0,8179150.0,2013,10,1980,33
3,2453.0,53.0,4.0,2.0,6.0,0,2,2.2,4.9,2.6,3.17,645265.0,164748.0,13729040.0,2011,10,1992,19
3,2167.0,194.0,3.0,2.0,5.0,0,2,2.3,3.5,4.3,3.46,486612.0,124772.0,12477240.0,2011,4,1986,25
4,1404.0,43.0,2.0,2.0,4.0,1,2,3.3,2.2,2.3,2.57,384153.0,82319.0,9146500.0,2011,12,1991,20
5,1545.0,17.0,1.0,1.0,4.0,0,2,3.6,4.8,4.7,4.395,559477.0,139869.0,13986920.0,2007,10,2001,6
7,1634.0,93.0,2.0,1.0,4.0,1,1,2.3,3.1,2.7,2.78,294404.0,155380.0,8177900.0,2006,4,1951,55
2,1268.0,40.0,2.0,1.0,4.0,1,1,2.5,2.6,4.0,2.99,362427.0,153757.0,10982650.0,2007,3,1988,19
3,1682.0,38.0,2.0,1.0,4.0,1,2,3.2,4.9,3.1,3.67,367175.0,208066.0,12239160.0,2011,5,2005,6
7,1787.0,116.0,2.0,1.0,4.0,0,2,3.9,3.6,3.2,3.56,347046.0,106042.0,9640180.0,2010,10,1961,49
4,1337.0,34.0,2.0,2.0,4.0,1,2,2.1,4.5,2.8,3.1,397656.0,182922.0,7953125.0,2010,11,1975,35
0,695.0,165.0,1.0,1.0,2.0,1,2,4.5,4.9,2.1,3.38,215229.0,6149.0,6149410.0,2012,4,1998,14
1,1930.0,163.0,2.0,1.0,5.0,0,1,2.1,3.5,2.2,2.49,457127.0,143669.0,13060780.0,2010,2,1966,44
2,1042.0,178.0,1.0,1.0,3.0,1,2,4.3,4.0,3.2,3.85,296269.0,158716.0,10581040.0,2012,6,1994,18
5,1613.0,178.0,1.0,1.0,4.0,0,0,4.5,4.9,2.3,3.61,438461.0,315692.0,17538420.0,2012,4,2006,6
4,1270.0,39.0,1.0,1.0,3.0,1,1,2.7,2.7,2.3,2.54,393954.0,196977.0,8953500.0,2012,2,1990,22
2,997.0,114.0,1.0,1.0,3.0,1,0,2.8,3.8,5.0,3.86,385798.0,144674.0,12056200.0,2010,9,1970,40
2,726.0,74.0,1.0,1.0,2.0,0,1,3.8,3.4,2.7,3.31,163297.0,37684.0,6280650.0,2014,5,2003,11
7,1853.0,73.0,3.0,2.0,5.0,0,2,2.7,2.0,4.5,2.93,340605.0,140249.0,10017780.0,2009,3,2000,9
7,1591.0,27.0,2.0,1.0,4.0,0,1,3.0,3.7,3.6,3.5,309092.0,158723.0,8353830.0,2006,1,1987,19
1,1980.0,48.0,2.0,1.0,5.0,0,2,3.3,2.2,4.3,3.425,515980.0,200659.0,14332790.0,2007,1,1975,32
3,2226.0,138.0,4.0,2.0,6.0,1,1,2.8,3.0,4.6,3.58,571850.0,116704.0,11670400.0,2011,12,1981,30
0,808.0,88.0,1.0,1.0,3.0,0,0,3.9,2.6,4.6,3.99,430167.0,143389.0,11949085.0,2011,9,1992,19
4,1376.0,181.0,2.0,2.0,4.0,0,1,2.4,2.8,5.0,3.56,356631.0,129684.0,8105250.0,2012,3,1993,19
5,1868.0,197.0,2.0,1.0,5.0,0,0,2.3,2.5,2.4,2.395,781305.0,340569.0,20033450.0,2007,5,1967,40
4,1311.0,48.0,1.0,1.0,3.0,0,1,4.0,3.6,2.7,3.36,261290.0,84919.0,6532250.0,2010,6,1981,29
0,805.0,63.0,1.0,1.0,3.0,1,2,2.6,3.5,4.1,3.53,321639.0,35738.0,8934405.0,2009,1,1982,27
2,706.0,100.0,1.0,1.0,2.0,0,2,2.0,2.9,4.8,3.2,195474.0,93828.0,7818970.0,2013,9,1980,33
4,1464.0,184.0,2.0,2.0,4.0,0,2,4.6,2.7,3.9,3.75,219546.0,87819.0,6272750.0,2010,7,2005,5
0,648.0,143.0,1.0,1.0,2.0,0,0,4.0,3.9,4.3,4.13,383846.0,82994.0,10374210.0,2012,3,1978,34
7,1917.0,182.0,3.0,2.0,5.0,1,1,3.7,4.9,4.7,4.54,354609.0,144060.0,11081520.0,2008,5,2002,6
0,1018.0,66.0,1.0,1.0,3.0,1,2,3.6,4.4,3.0,3.46,350106.0,128986.0,9213320.0,2009,10,2001,8
1,1694.0,167.0,1.0,1.0,4.0,1,0,3.3,4.6,3.1,3.545,659934.0,94276.0,18855250.0,2011,5,1976,35
2,1112.0,86.0,1.0,1.0,3.0,1,0,2.5,3.7,4.0,3.43,360819.0,200455.0,13363650.0,2008,3,1973,35
4,950.0,116.0,1.0,1.0,3.0,1,1,4.7,2.9,4.4,4.04,249941.0,153810.0,6408750.0,2010,10,1993,17
0,1282.0,149.0,2.0,2.0,4.0,1,1,3.1,3.9,4.4,3.91,393630.0,43737.0,10934170.0,2007,5,1989,18
7,1639.0,73.0,2.0,1.0,4.0,0,1,2.5,3.5,4.7,3.61,259623.0,119286.0,7016840.0,2010,7,1973,37
3,1501.0,16.0,2.0,1.0,4.0,1,2,3.6,4.5,3.2,3.71,491357.0,85453.0,10681680.0,2008,9,1985,23
2,765.0,22.0,1.0,1.0,2.0,0,1,3.7,3.5,4.8,3.95,166373.0,74581.0,5737000.0,2010,9,1990,20
1,1765.0,117.0,1.0,1.0,4.0,0,1,4.6,3.3,3.4,3.795,533085.0,232370.0,13668850.0,2011,2,1991,20
4,1518.0,104.0,2.0,2.0,4.0,1,2,2.4,4.2,2.2,2.86,296865.0,138537.0,6597000.0,2011,4,1982,29
3,2417.0,196.0,4.0,2.0,6.0,0,1,4.9,2.2,2.1,2.97,343084.0,217286.0,11436120.0,2009,5,1983,26
4,1070.0,109.0,1.0,1.0,3.0,1,1,4.4,2.4,2.8,3.16,242244.0,100935.0,5046750.0,2011,3,1962,49
5,1784.0,71.0,1.0,1.0,4.0,1,2,2.5,4.7,4.5,3.95,459406.0,207474.0,14819560.0,2014,2,1997,17
2,1188.0,9.0,1.0,1.0,3.0,0,2,3.7,2.9,2.4,2.99,274330.0,88178.0,9797510.0,2008,10,2003,5
4,1494.0,171.0,2.0,2.0,4.0,1,1,3.0,4.1,4.6,3.97,376648.0,131008.0,8188000.0,2012,3,1980,32
5,1810.0,128.0,2.0,1.0,5.0,0,0,4.7,4.6,4.5,4.585,715452.0,347505.0,20441490.0,2009,2,2002,7
4,738.0,166.0,1.0,1.0,2.0,1,1,3.4,3.8,2.6,3.2,305955.0,54392.0,6799000.0,2010,3,1994,16
3,1564.0,6.0,2.0,1.0,4.0,0,1,2.9,2.9,3.2,3.02,500968.0,100194.0,10019360.0,2012,2,2004,8
4,1211.0,88.0,1.0,1.0,3.0,0,0,4.7,2.2,4.2,3.75,348705.0,153090.0,8505000.0,2012,3,1984,28
7,1662.0,135.0,2.0,1.0,4.0,1,0,2.1,2.5,3.3,2.64,481836.0,147228.0,13384340.0,2004,8,1957,47
7,1530.0,174.0,2.0,1.0,4.0,0,0,4.0,2.4,2.2,2.74,401494.0,184470.0,10851180.0,2006,12,1967,39
0,909.0,62.0,1.0,1.0,3.0,1,1,3.9,4.7,2.5,3.36,274249.0,41553.0,8310590.0,2009,7,1983,26
0,690.0,115.0,1.0,1.0,2.0,1,2,2.5,3.1,4.3,3.52,232073.0,22459.0,7486235.0,2009,1,2000,9
2,780.0,94.0,1.0,1.0,2.0,0,1,4.7,3.5,4.4,4.13,232980.0,42360.0,7060000.0,2011,5,1987,24
2,1195.0,43.0,1.0,1.0,3.0,0,1,2.6,2.9,3.9,3.11,285894.0,81684.0,10210500.0,2010,5,2004,6
4,1428.0,37.0,2.0,2.0,4.0,1,0,4.3,2.6,3.7,3.55,448137.0,237249.0,13180500.0,2010,12,2000,10
0,746.0,53.0,1.0,1.0,2.0,1,2,3.0,4.2,4.4,3.94,249237.0,25563.0,6390690.0,2011,4,2005,6
0,921.0,163.0,1.0,1.0,3.0,0,2,3.5,2.5,2.0,2.55,222526.0,64604.0,7178250.0,2008,7,1998,10
0,607.0,124.0,1.0,1.0,2.0,0,1,3.5,4.4,4.6,4.23,204558.0,53831.0,5383105.0,2008,4,2001,7
0,712.0,37.0,1.0,1.0,2.0,0,1,4.7,2.6,4.2,4.03,237253.0,13956.0,6978025.0,2011,8,1996,15
3,2312.0,88.0,4.0,2.0,6.0,0,1,2.6,3.8,4.6,3.76,565641.0,100558.0,12569800.0,2009,1,1999,10
7,1809.0,174.0,3.0,2.0,5.0,0,2,4.0,4.0,5.0,4.3,439509.0,202850.0,11269470.0,2008,3,1987,21
5,1872.0,16.0,2.0,1.0,5.0,0,2,3.3,3.5,4.7,3.98,385396.0,88938.0,14822920.0,2009,4,1991,18
3,2286.0,46.0,4.0,2.0,6.0,0,2,3.2,3.4,4.4,3.74,616544.0,281466.0,13403120.0,2012,1,2002,10
4,1648.0,26.0,2.0,2.0,4.0,0,1,2.8,4.7,3.0,3.45,223188.0,95652.0,5314000.0,2010,7,1982,28
1,1522.0,15.0,1.0,1.0,4.0,0,2,4.9,4.3,3.5,4.19,451796.0,220106.0,11584500.0,2009,10,1992,17
2,919.0,70.0,1.0,1.0,3.0,0,0,4.8,3.0,2.2,3.3,352572.0,60788.0,12157650.0,2007,2,2000,7
5,1858.0,156.0,2.0,1.0,5.0,1,1,4.6,4.3,5.0,4.705,330086.0,228521.0,12695630.0,2012,9,1988,24
2,1082.0,194.0,1.0,1.0,3.0,1,0,4.1,3.3,4.2,3.81,336552.0,155332.0,12944300.0,2012,10,1994,18
4,1338.0,165.0,2.0,2.0,4.0,1,2,4.4,2.4,3.3,3.36,280621.0,96002.0,7384750.0,2011,10,2003,8
4,1559.0,59.0,2.0,2.0,4.0,0,1,2.7,4.6,2.7,3.27,183968.0,74737.0,5749000.0,2010,1,1996,14
4,860.0,165.0,1.0,1.0,2.0,0,2,4.2,2.4,4.5,3.78,248593.0,90949.0,6063250.0,2009,10,1972,37
7,1769.0,137.0,2.0,1.0,4.0,1,2,3.8,2.7,2.0,2.77,385067.0,192534.0,9626680.0,2009,4,1985,24
2,1197.0,5.0,1.0,1.0,3.0,0,1,4.8,4.8,4.9,4.83,231828.0,37092.0,9273100.0,2011,3,1997,14
7,1971.0,5.0,3.0,2.0,5.0,1,0,2.5,2.8,2.6,2.67,591269.0,186717.0,15559710.0,2004,7,1976,28
7,1966.0,35.0,3.0,2.0,5.0,1,1,2.8,3.0,3.8,3.19,386602.0,115980.0,9665040.0,2007,2,2000,7
3,2176.0,28.0,3.0,2.0,5.0,0,2,3.8,4.5,4.0,4.09,423070.0,235039.0,11751940.0,2008,9,1997,11
4,1519.0,164.0,2.0,2.0,4.0,0,2,3.1,2.4,3.0,2.85,244503.0,130781.0,5686125.0,2012,1,2004,8
3,1892.0,16.0,3.0,2.0,5.0,1,2,4.8,3.2,3.4,3.76,357328.0,172901.0,11526700.0,2009,9,1986,23
2,786.0,75.0,1.0,1.0,2.0,0,1,3.0,2.5,2.3,2.59,227726.0,96611.0,6900800.0,2009,10,2001,8
2,942.0,18.0,1.0,1.0,3.0,1,2,3.3,4.6,4.9,4.3,324193.0,167009.0,9824040.0,2013,1,1975,38
4,1344.0,151.0,2.0,2.0,4.0,1,1,3.4,4.1,3.2,3.53,376238.0,173069.0,7524750.0,2011,9,1970,41
4,943.0,198.0,1.0,1.0,3.0,1,2,2.7,3.6,4.4,3.65,220166.0,127838.0,7102125.0,2011,3,1979,32
2,1098.0,62.0,1.0,1.0,3.0,0,1,4.2,4.0,4.2,4.12,240345.0,62312.0,8901650.0,2010,5,1979,31
4,1190.0,77.0,1.0,1.0,3.0,0,1,3.1,3.4,3.9,3.51,253490.0,90997.0,6499750.0,2010,9,2001,9
7,1590.0,106.0,2.0,1.0,4.0,1,1,2.3,3.3,3.7,3.17,385489.0,115647.0,9637220.0,2008,10,1982,26
4,1040.0,142.0,1.0,1.0,3.0,1,0,3.0,4.4,2.0,3.02,296577.0,200907.0,9567000.0,2011,3,1991,20
3,1524.0,61.0,2.0,1.0,4.0,0,2,4.2,3.6,3.6,3.78,454969.0,197812.0,9890620.0,2008,12,1991,17
2,1132.0,106.0,1.0,1.0,3.0,1,1,4.6,2.2,3.7,3.37,217278.0,83569.0,8356850.0,2008,6,1985,23
1,1699.0,185.0,1.0,1.0,4.0,1,0,4.4,2.0,4.6,3.88,752593.0,366648.0,19297260.0,2012,10,1969,43
2,1204.0,47.0,2.0,1.0,4.0,1,2,2.9,4.1,2.7,3.32,333184.0,171640.0,10096480.0,2006,12,1986,20
0,1003.0,147.0,1.0,1.0,3.0,0,0,4.3,2.6,2.6,3.11,479836.0,27419.0,13709595.0,2012,1,1999,13
1,1610.0,182.0,1.0,1.0,4.0,1,1,2.1,4.7,4.7,3.79,445133.0,197837.0,12364800.0,2008,2,1963,45
7,1869.0,36.0,3.0,2.0,5.0,0,1,3.9,2.6,4.6,3.53,250314.0,145343.0,8074630.0,2004,4,1960,44
1,1676.0,103.0,1.0,1.0,4.0,1,0,4.4,3.1,4.7,4.195,669970.0,223323.0,20302130.0,2009,10,1995,14
0,929.0,91.0,1.0,1.0,3.0,1,1,3.2,3.2,3.5,3.35,313330.0,56969.0,9494835.0,2009,7,1980,29
4,1265.0,108.0,1.0,1.0,3.0,0,2,2.5,3.8,2.3,2.81,448531.0,206324.0,8970625.0,2010,1,1997,13
5,1585.0,199.0,1.0,1.0,4.0,0,0,2.5,3.6,2.1,2.595,684691.0,210674.0,17556170.0,2008,12,1972,36
2,729.0,142.0,1.0,1.0,2.0,0,0,4.7,2.4,5.0,3.87,305672.0,49302.0,9860400.0,2013,4,1993,20
5,1882.0,180.0,2.0,1.0,5.0,0,1,2.6,2.6,4.3,3.365,318133.0,85651.0,12235870.0,2007,2,1991,16
0,912.0,181.0,1.0,1.0,3.0,1,0,4.0,4.2,2.0,3.04,345959.0,93502.0,9350240.0,2006,11,1990,16
3,2147.0,23.0,3.0,2.0,5.0,0,0,3.1,3.8,2.8,3.19,790306.0,326431.0,17180560.0,2011,6,1993,18
2,898.0,130.0,1.0,1.0,3.0,1,0,3.4,3.8,3.0,3.44,335577.0,51627.0,12906800.0,2013,8,1973,40
7,1979.0,16.0,3.0,2.0,5.0,1,0,5.0,3.5,4.5,4.18,510899.0,191587.0,15965590.0,2009,10,1992,17
4,1398.0,133.0,2.0,2.0,4.0,0,1,2.2,2.2,4.2,3.0,245627.0,141422.0,7443250.0,2010,4,1971,39
4,942.0,32.0,1.0,1.0,3.0,1,1,2.5,4.4,3.7,3.55,229905.0,112005.0,5895000.0,2010,9,1990,20
4,1504.0,182.0,2.0,2.0,4.0,0,1,3.6,3.7,3.8,3.71,306852.0,149492.0,7868000.0,2010,3,1966,44
2,821.0,22.0,1.0,1.0,3.0,1,1,2.7,2.5,3.8,2.95,217694.0,148032.0,8707750.0,2008,5,1999,9
0,1045.0,76.0,1.0,1.0,3.0,0,0,2.2,3.2,3.3,2.95,339894.0,22660.0,11329800.0,2009,9,1989,20
2,1149.0,64.0,1.0,1.0,3.0,0,1,2.9,4.7,4.6,4.13,232917.0,58229.0,8318450.0,2009,5,1990,19
1,1666.0,140.0,1.0,1.0,4.0,1,2,2.0,4.7,3.0,3.075,416307.0,143105.0,13009590.0,2007,4,1979,28
4,1210.0,66.0,1.0,1.0,3.0,1,2,4.5,3.1,2.1,3.12,266664.0,99999.0,8333250.0,2010,1,1980,30
7,1523.0,83.0,2.0,1.0,4.0,1,2,2.4,4.7,3.6,3.8,306988.0,153494.0,8078620.0,2011,11,1970,41
2,891.0,95.0,1.0,1.0,3.0,0,0,4.1,4.6,4.7,4.48,277533.0,170790.0,10674350.0,2012,11,1975,37
5,1955.0,137.0,2.0,1.0,5.0,1,0,4.8,3.7,2.4,3.445,713685.0,111513.0,22302670.0,2012,1,1976,36
2,1191.0,54.0,1.0,1.0,3.0,0,2,3.3,3.7,3.9,3.64,300975.0,53746.0,10749120.0,2009,5,2002,7
3,1641.0,144.0,2.0,1.0,4.0,0,2,4.3,2.9,2.5,3.16,373430.0,172352.0,9575120.0,2008,7,2003,5
2,740.0,17.0,1.0,1.0,2.0,1,1,3.9,3.2,2.3,3.14,210714.0,97832.0,7525500.0,2008,1,1974,34
7,1588.0,3.0,2.0,1.0,4.0,0,0,4.6,3.7,4.0,4.02,364334.0,239094.0,11385450.0,2005,12,1965,40
4,1272.0,26.0,1.0,1.0,3.0,1,2,3.3,5.0,2.1,3.33,339480.0,82984.0,7544000.0,2011,8,2003,8
2,879.0,156.0,1.0,1.0,3.0,0,0,2.1,4.0,4.7,3.64,304435.0,109597.0,12177400.0,2010,1,1990,20
2,1228.0,100.0,2.0,1.0,4.0,0,2,5.0,2.2,4.9,3.85,271920.0,40284.0,10071110.0,2008,3,1983,25
