PRT_ID,AREA,SALE_COND,PARK_FACIL,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE
P06504,,,,,,,
P08874,,,,,,,
P01060,,,,,,,
P08481,,,,,,,
P00095,,,,,,,
P08943,,,,,,,
P00294,,,,,,,
P08439,,,,,,,
P02503,,,,,,,
P02647,,,,,,,
P09004,,,,,,,
P08306,,,,,,,
P04237,,,,,,,
P00778,,,,,,,
P03953,,,,,,,
P02206,,,,,,,
P08723,,,,,,,
P00677,,,,,,,
P06771,,,,,,,
P08805,,,,,,,
P06992,,,,,,,
P05127,,,,,,,
P01832,,,,,,,
P07551,,,,,,,
P05013,,,,,,,
P02996,,,,,,,
P02347,,,,,,,
P03126,,,,,,,
P04777,,,,,,,
P01693,,,,,,,
P08619,,,,,,,
P05109,,,,,,,
P08536,,,,,,,
P00466,,,,,,,
P07000,,,,,,,
P02881,,,,,,,
P00009,,,,,,,
P01339,,,,,,,
P00668,,,,,,,
P09808,,,,,,,
P07767,,,,,,,
P05562,,,,,,,
P05894,,,,,,,
P01265,,,,,,,
P08528,,,,,,,
P02811,,,,,,,
P02676,,,,,,,
P03951,,,,,,,
P04246,,,,,,,
P00916,,,,,,,
P02769,,,,,,,
P07939,,,,,,,
P02573,,,,,,,
P03594,,,,,,,
P04407,,,,,,,
P05874,,,,,,,
P08877,,,,,,,
P02033,,,,,,,
P00897,,,,,,,
P05069,,,,,,,
P01189,,,,,,,
P04701,,,,,,,
P05609,,,,,,,
P06375,,,,,,,
P01417,,,,,,,
P01293,,,,,,,
P08399,,,,,,,
P05770,,,,,,,
P04586,,,,,,,
P02530,,,,,,,
P06705,,,,,,,
P04520,,,,,,,
P03115,,,,,,,
P06486,,,,,,,
P01491,,,,,,,
P07815,,,,,,,
P06307,,,,,,,
P08527,,,,,,,
P02972,,,,,,,
P00195,,,,,,,
P01467,,,,,,,
P01662,,,,,,,
P09221,,,,,,,
P03314,,,,,,,
P09696,,,,,,,
P02916,,,,,,,
P04201,,,,,,,
P09500,,,,,,,
P05365,,,,,,,
P02772,,,,,,,
P08775,,,,,,,
P00184,,,,,,,
P02380,,,,,,,
P05800,,,,,,,
P09728,,,,,,,
P02374,,,,,,,
P03641,,,,,,,
P08487,,,,,,,
P03823,,,,,,,
P08199,,,,,,,
P06892,,,,,,,
P03373,,,,,,,
P05707,,,,,,,
P07434,,,,,,,
P02807,,,,,,,
P07455,,,,,,,
P08012,,,,,,,
P06649,,,,,,,
P07297,,,,,,,
P03052,,,,,,,
P08716,,,,,,,
P01786,,,,,,,
P07093,,,,,,,
P07729,,,,,,,
P02894,,,,,,,
P00827,,,,,,,
P06870,,,,,,,
P00700,,,,,,,
P05077,,,,,,,
P05202,,,,,,,
P07790,,,,,,,
P04430,,,,,,,
P09816,,,,,,,
P06745,,,,,,,
P08388,,,,,,,
P06922,,,,,,,
P07085,,,,,,,
P00838,,,,,,,
P09429,,,,,,,
P03644,,,,,,,
P04797,,,,,,,
P01191,,,,,,,
P00171,,,,,,,
P08960,,,,,,,
P03441,,,,,,,
P07707,,,,,,,
P09968,,,,,,,
P06935,,,,,,,
P01240,,,,,,,
P04211,,,,,,,
P05283,,,,,,,
P02229,,,,,,,
P08676,,,,,,,
P00357,,,,,,,
P00949,,,,,,,
P01260,,,,,,,
P02903,,,,,,,
P09297,,,,,,,
P00845,,,,,,,
P08103,,,,,,,
P01250,,,,,,,
P02113,,,,,,,
P05112,,,,,,,
P04855,,,,,,,
P04194,,,,,,,
P09762,,,,,,,
P09492,,,,,,,
P07579,,,,,,,
P04512,,,,,,,
P08864,,,,,,,
P04575,,,,,,,
P02392,,,,,,,
P04316,,,,,,,
P00887,,,,,,,
P00970,,,,,,,
P06543,,,,,,,
P02724,,,,,,,
P03050,,,,,,,
P06376,,,,,,,
P07054,,,,,,,
P09119,,,,,,,
P08972,,,,,,,
P04579,,,,,,,
P05890,,,,,,,
P02901,,,,,,,
P08795,,,,,,,
P03903,,,,,,,
P03524,,,,,,,
P03008,,,,,,,
P06661,,,,,,,
P00515,,,,,,,
P03174,,,,,,,
P09220,,,,,,,
P07560,,,,,,,
P09350,,,,,,,
P07658,,,,,,,
P03295,,,,,,,
P09201,,,,,,,
P05858,,,,,,,
P07805,,,,,,,
P02166,,,,,,,
P00853,,,,,,,
P02989,,,,,,,
P01476,,,,,,,
P09673,,,,,,,
P01572,,,,,,,
P00078,,,,,,,
P01007,,,,,,,
P08207,,,,,,,
P03267,,,,,,,
P04823,,,,,,,
P09321,,,,,,,
P09961,,,,,,,
P09908,,,,,,,
P02515,,,,,,,
P08061,,,,,,,
P03213,,,,,,,
P08201,,,,,,,
P09374,,,,,,,
P09596,,,,,,,
P00128,,,,,,,
P05358,,,,,,,
P00826,,,,,,,
P09111,,,,,,,
P06107,,,,,,,
P05100,,,,,,,
P07938,,,,,,,
P08319,,,,,,,
P08609,,,,,,,
P02765,,,,,,,
P07308,,,,,,,
P05024,,,,,,,
P03786,,,,,,,
P03504,,,,,,,
P09189,,,,,,,
P02148,,,,,,,
P08598,,,,,,,
P09515,,,,,,,
P07144,,,,,,,
P05659,,,,,,,
P07299,,,,,,,
P00998,,,,,,,
P03083,,,,,,,
P04922,,,,,,,
P04629,,,,,,,
P03615,,,,,,,
P09788,,,,,,,
P09362,,,,,,,
P02469,,,,,,,
P09600,,,,,,,
P06327,,,,,,,
P05009,,,,,,,
P05566,,,,,,,
P08748,,,,,,,
P08904,,,,,,,
P07994,,,,,,,
P09316,,,,,,,
P08335,,,,,,,
P08279,,,,,,,
P01225,,,,,,,
P04657,,,,,,,
P03360,,,,,,,
P01437,,,,,,,
P03866,,,,,,,
P00064,,,,,,,
P02833,,,,,,,
P07854,,,,,,,
P09292,,,,,,,
P05307,,,,,,,
P06866,,,,,,,
P07780,,,,,,,
P05511,,,,,,,
P09745,,,,,,,
P07794,,,,,,,
P00297,,,,,,,
P02623,,,,,,,
P08017,,,,,,,
P01418,,,,,,,
P00154,,,,,,,
P05176,,,,,,,
P08367,,,,,,,
P09973,,,,,,,
P04121,,,,,,,
P02553,,,,,,,
P03161,,,,,,,
P08540,,,,,,,
P04442,,,,,,,
P07235,,,,,,,
P05192,,,,,,,
P02885,,,,,,,
P06413,,,,,,,
P06662,,,,,,,
P00425,,,,,,,
P04393,,,,,,,
P03658,,,,,,,
P06164,,,,,,,
P09909,,,,,,,
P07116,,,,,,,
P03709,,,,,,,
P08881,,,,,,,
P09169,,,,,,,
P07656,,,,,,,
P01592,,,,,,,
P09180,,,,,,,
P07741,,,,,,,
P04782,,,,,,,
P04911,,,,,,,
P00332,,,,,,,
P07572,,,,,,,
P04557,,,,,,,
P02230,,,,,,,
P03463,,,,,,,
P02133,,,,,,,
P00069,,,,,,,
P04440,,,,,,,
P01820,,,,,,,
P00499,,,,,,,
P09708,,,,,,,
P06417,,,,,,,
P03060,,,,,,,
P03324,,,,,,,
P04054,,,,,,,
P00785,,,,,,,
P05374,,,,,,,
P07306,,,,,,,
P00358,,,,,,,
P00741,,,,,,,
P06811,,,,,,,
P08253,,,,,,,
P08250,,,,,,,
P09863,,,,,,,
P07358,,,,,,,
P04323,,,,,,,
P06632,,,,,,,
P09987,,,,,,,
P09891,,,,,,,
P09358,,,,,,,
P08164,,,,,,,
P06485,,,,,,,
P02604,,,,,,,
P06983,,,,,,,
P01331,,,,,,,
P02195,,,,,,,
P07242,,,,,,,
P08829,,,,,,,
P09825,,,,,,,
P03331,,,,,,,
P06215,,,,,,,
P03780,,,,,,,
P06602,,,,,,,
P01958,,,,,,,
P08578,,,,,,,
P06774,,,,,,,
P08249,,,,,,,
P02157,,,,,,,
P05801,,,,,,,
P05529,,,,,,,
P08202,,,,,,,
P03335,,,,,,,
P01316,,,,,,,
P05480,,,,,,,
P02653,,,,,,,
P00655,,,,,,,
P05607,,,,,,,
P04427,,,,,,,
P07217,,,,,,,
P03020,,,,,,,
P09823,,,,,,,
P04883,,,,,,,
P09175,,,,,,,
P07571,,,,,,,
P06247,,,,,,,
P04320,,,,,,,
P00604,,,,,,,
P05997,,,,,,,
P09204,,,,,,,
P02600,,,,,,,
P06199,,,,,,,
P09544,,,,,,,
P07320,,,,,,,
P00716,,,,,,,
P02011,,,,,,,
P08915,,,,,,,
P05267,,,,,,,
P01151,,,,,,,
P09568,,,,,,,
P03379,,,,,,,
P07542,,,,,,,
P09779,,,,,,,
P02641,,,,,,,
P02251,,,,,,,
P02404,,,,,,,
P07200,,,,,,,
P01907,,,,,,,
P03113,,,,,,,
P06273,,,,,,,
P02954,,,,,,,
P04462,,,,,,,
P07555,,,,,,,
P01818,,,,,,,
P01521,,,,,,,
P04758,,,,,,,
P07129,,,,,,,
P03014,,,,,,,
P06999,,,,,,,
P03639,,,,,,,
P06853,,,,,,,
P07813,,,,,,,
P09953,,,,,,,
P00707,,,,,,,
P04525,,,,,,,
P01580,,,,,,,
P04356,,,,,,,
P02927,,,,,,,
P01833,,,,,,,
P07834,,,,,,,
P01062,,,,,,,
P04075,,,,,,,
P09276,,,,,,,
P09746,,,,,,,
P05360,,,,,,,
P05596,,,,,,,
P09353,,,,,,,
P02607,,,,,,,
P05905,,,,,,,
P04851,,,,,,,
P07137,,,,,,,
P02976,,,,,,,
P07864,,,,,,,
P01614,,,,,,,
P02087,,,,,,,
P01543,,,,,,,
P05674,,,,,,,
P01091,,,,,,,
P06354,,,,,,,
P02010,,,,,,,
P09866,,,,,,,
P09108,,,,,,,
P02393,,,,,,,
P00558,,,,,,,
P07795,,,,,,,
P03943,,,,,,,
P03628,,,,,,,
P05652,,,,,,,
P04959,,,,,,,
P06700,,,,,,,
P08715,,,,,,,
P02184,,,,,,,
P05650,,,,,,,
P08806,,,,,,,
P08371,,,,,,,
P02897,,,,,,,
P04979,,,,,,,
P00346,,,,,,,
P02492,,,,,,,
P02941,,,,,,,
P00806,,,,,,,
P03345,,,,,,,
P06422,,,,,,,
P01116,,,,,,,
P05312,,,,,,,
P08070,,,,,,,
P01109,,,,,,,
P02388,,,,,,,
P00031,,,,,,,
P05163,,,,,,,
P01059,,,,,,,
P06639,,,,,,,
P07677,,,,,,,
P04362,,,,,,,
P02828,,,,,,,
P01173,,,,,,,
P05895,,,,,,,
P06463,,,,,,,
P09154,,,,,,,
P06776,,,,,,,
P01474,,,,,,,
P09275,,,,,,,
P05665,,,,,,,
P07347,,,,,,,
P05184,,,,,,,
P04890,,,,,,,
P02598,,,,,,,
P09997,,,,,,,
P02542,,,,,,,
P05172,,,,,,,
P00561,,,,,,,
P07381,,,,,,,
P08345,,,,,,,
P05412,,,,,,,
P03336,,,,,,,
P01098,,,,,,,
P09348,,,,,,,
P00033,,,,,,,
P03104,,,,,,,
P08982,,,,,,,
P05427,,,,,,,
P02516,,,,,,,
P00753,,,,,,,
P09239,,,,,,,
P07566,,,,,,,
P09405,,,,,,,
P04820,,,,,,,
P03318,,,,,,,
P00563,,,,,,,
P03181,,,,,,,
P08221,,,,,,,
P08767,,,,,,,
P03652,,,,,,,
P00914,,,,,,,
P02007,,,,,,,
P00911,,,,,,,
P01748,,,,,,,
P09501,,,,,,,
P02191,,,,,,,
P05377,,,,,,,
P00452,,,,,,,
P04370,,,,,,,
P04418,,,,,,,
P00800,,,,,,,
P04230,,,,,,,
P08640,,,,,,,
P07543,,,,,,,
P03772,,,,,,,
P08474,,,,,,,
P01207,,,,,,,
P04117,,,,,,,
P07565,,,,,,,
P05597,,,,,,,
P03289,,,,,,,
P05189,,,,,,,
P05200,,,,,,,
P08778,,,,,,,
P00807,,,,,,,
P00633,,,,,,,
P06299,,,,,,,
P09095,,,,,,,
P00255,,,,,,,
P09714,,,,,,,
P02089,,,,,,,
P05613,,,,,,,
P03496,,,,,,,
P07471,,,,,,,
P01235,,,,,,,
P06759,,,,,,,
P03921,,,,,,,
P09854,,,,,,,
P09191,,,,,,,
P01336,,,,,,,
P01433,,,,,,,
P03770,,,,,,,
P09385,,,,,,,
P02518,,,,,,,
P04863,,,,,,,
P09225,,,,,,,
P08963,,,,,,,
P05580,,,,,,,
P00321,,,,,,,
P08165,,,,,,,
P04784,,,,,,,
P05041,,,,,,,
P07102,,,,,,,
P05369,,,,,,,
P07399,,,,,,,
P04022,,,,,,,
P07525,,,,,,,
P05764,,,,,,,
P04615,,,,,,,
P00524,,,,,,,
P02709,,,,,,,
P02544,,,,,,,
P01673,,,,,,,
P08393,,,,,,,
P00183,,,,,,,
P02852,,,,,,,
P02799,,,,,,,
P08531,,,,,,,
P02866,,,,,,,
P04021,,,,,,,
P09867,,,,,,,
P00990,,,,,,,
P07704,,,,,,,
P02691,,,,,,,
P04390,,,,,,,
P09784,,,,,,,
P07936,,,,,,,
P09958,,,,,,,
P01803,,,,,,,
P00011,,,,,,,
P04213,,,,,,,
P00908,,,,,,,
P04955,,,,,,,
P06629,,,,,,,
P09787,,,,,,,
P05537,,,,,,,
P01986,,,,,,,
P00432,,,,,,,
P02788,,,,,,,
P05049,,,,,,,
P03051,,,,,,,
P02819,,,,,,,
P04045,,,,,,,
P01512,,,,,,,
P05981,,,,,,,
P08436,,,,,,,
P07759,,,,,,,
P04450,,,,,,,
P03653,,,,,,,
P03370,,,,,,,
P08988,,,,,,,
P09930,,,,,,,
P03315,,,,,,,
P09426,,,,,,,
P01851,,,,,,,
P01086,,,,,,,
P07980,,,,,,,
P06706,,,,,,,
P07503,,,,,,,
P08002,,,,,,,
P00834,,,,,,,
P05775,,,,,,,
P00426,,,,,,,
P00634,,,,,,,
P03163,,,,,,,
P00879,,,,,,,
P04110,,,,,,,
P01322,,,,,,,
P01643,,,,,,,
P06367,,,,,,,
P08728,,,,,,,
P07621,,,,,,,
P05268,,,,,,,
P05503,,,,,,,
P01766,,,,,,,
P02747,,,,,,,
P00730,,,,,,,
P01666,,,,,,,
P00167,,,,,,,
P07649,,,,,,,
P05155,,,,,,,
P01073,,,,,,,
P01472,,,,,,,
P08084,,,,,,,
P07027,,,,,,,
P02261,,,,,,,
P09560,,,,,,,
P07406,,,,,,,
P05522,,,,,,,
P08307,,,,,,,
P03662,,,,,,,
P01352,,,,,,,
P01788,,,,,,,
P08766,,,,,,,
P07528,,,,,,,
P09813,,,,,,,
P02762,,,,,,,
P03228,,,,,,,
P02751,,,,,,,
P03696,,,,,,,
P04127,,,,,,,
P00713,,,,,,,
P04532,,,,,,,
P04837,,,,,,,
P00170,,,,,,,
P06937,,,,,,,
P04414,,,,,,,
P04136,,,,,,,
P06341,,,,,,,
P06228,,,,,,,
P03790,,,,,,,
P05139,,,,,,,
P03440,,,,,,,
P05701,,,,,,,
P03722,,,,,,,
P09847,,,,,,,
P05151,,,,,,,
P06494,,,,,,,
P07524,,,,,,,
P07055,,,,,,,
P05557,,,,,,,
P04513,,,,,,,
P03858,,,,,,,
P06241,,,,,,,
P02752,,,,,,,
P05266,,,,,,,
P09103,,,,,,,
P05738,,,,,,,
P07285,,,,,,,
P07582,,,,,,,
P09260,,,,,,,
P04099,,,,,,,
P04763,,,,,,,
P05045,,,,,,,
P00521,,,,,,,
P00550,,,,,,,
P06708,,,,,,,
P02425,,,,,,,
P04312,,,,,,,
P08573,,,,,,,
P08440,,,,,,,
P06769,,,,,,,
P09529,,,,,,,
P05708,,,,,,,
P09974,,,,,,,
P01852,,,,,,,
P06370,,,,,,,
P01546,,,,,,,
P00366,,,,,,,
P03978,,,,,,,
P05478,,,,,,,
P03507,,,,,,,
P07987,,,,,,,
P08396,,,,,,,
P07690,,,,,,,
P01868,,,,,,,
P00729,,,,,,,
P04871,,,,,,,
P00773,,,,,,,
P00189,,,,,,,
P01602,,,,,,,
P08270,,,,,,,
P01415,,,,,,,
P07735,,,,,,,
P09075,,,,,,,
P06192,,,,,,,
P06324,,,,,,,
P08158,,,,,,,
P03013,,,,,,,
P06976,,,,,,,
P09349,,,,,,,
P01471,,,,,,,
P08448,,,,,,,
P02290,,,,,,,
P09121,,,,,,,
P01377,,,,,,,
P03716,,,,,,,
P00740,,,,,,,
P08507,,,,,,,
P03432,,,,,,,
P09660,,,,,,,
P09765,,,,,,,
P05357,,,,,,,
P09084,,,,,,,
P09265,,,,,,,
P07483,,,,,,,
P07602,,,,,,,
P00748,,,,,,,
P06028,,,,,,,
P07038,,,,,,,
P06246,,,,,,,
P08331,,,,,,,
P02116,,,,,,,
P06495,,,,,,,
P09447,,,,,,,
P08893,,,,,,,
P09397,,,,,,,
P06884,,,,,,,
P07096,,,,,,,
P05093,,,,,,,
P03913,,,,,,,
P08443,,,,,,,
P06920,,,,,,,
P06525,,,,,,,
P03096,,,,,,,
P01639,,,,,,,
P01361,,,,,,,
P01034,,,,,,,
P07772,,,,,,,
P07019,,,,,,,
P01473,,,,,,,
P00324,,,,,,,
P02003,,,,,,,
P07459,,,,,,,
P06491,,,,,,,
P02906,,,,,,,
P00714,,,,,,,
P06562,,,,,,,
P00469,,,,,,,
P01918,,,,,,,
P08039,,,,,,,
P00603,,,,,,,
P08060,,,,,,,
P09758,,,,,,,
P07245,,,,,,,
P08537,,,,,,,
P03059,,,,,,,
P05763,,,,,,,
P05164,,,,,,,
P06915,,,,,,,
P02629,,,,,,,
P03495,,,,,,,
P00465,,,,,,,
P07282,,,,,,,
P07645,,,,,,,
P08967,,,,,,,
P03146,,,,,,,
P05670,,,,,,,
P00629,,,,,,,
P03828,,,,,,,
P05438,,,,,,,
P05042,,,,,,,
P05560,,,,,,,
P05133,,,,,,,
P03834,,,,,,,
P10000,,,,,,,
P09594,,,,,,,
P06508,,,,,,,
P09794,,,,,,,
